year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
NA,1660,1600,8,8,NA,NA,Lucerne,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,3,3,NA,Sursee,Lucerne,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,8,8,NA,NA,Lucerne,Switzerland,NA,NA,Bader (1945)
NA,1680,1600,8,8,NA,NA,Lucerne,Switzerland,NA,NA,Bader (1945)
NA,1690,1600,8,8,NA,NA,Lucerne,Switzerland,NA,NA,Bader (1945)
1737,1730,1700,1,0,NA,NA,Lucerne,Switzerland,NA,NA,Bader (1945)
1737,1730,1700,1,0,NA,Willisau,Lucerne,Switzerland,NA,NA,Bader (1945)
NA,1430,1400,7,0,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1440,1400,7,0,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1450,1400,7,0,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1460,1400,7,0,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1470,1400,7,0,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1480,1400,7,0,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1550,1500,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1560,1500,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1570,1500,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1580,1500,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1590,1500,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1600,1600,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1610,1600,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1620,1600,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1630,1600,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1680,1600,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1690,1600,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1700,1700,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1710,1700,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1720,1700,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1730,1700,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1740,1700,30,11,NA,NA,Neuchatel,Switzerland,NA,NA,Bader (1945)
NA,1550,1500,3,2,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1560,1500,3,2,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1570,1500,3,2,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1580,1500,3,2,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1590,1500,3,2,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1600,1600,11,11,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1610,1600,11,11,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1620,1600,11,11,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1630,1600,11,11,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,11,11,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,4,4,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,4,4,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,4,4,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1680,1600,4,4,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1690,1600,4,4,NA,Nidwalden,Nidwalden,Switzerland,NA,NA,Bader (1945)
NA,1550,1500,3,2,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1560,1500,3,2,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1570,1500,3,2,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1580,1500,3,2,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1590,1500,3,2,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1600,1600,11,11,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1610,1600,11,11,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1620,1600,11,11,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1630,1600,11,11,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,11,11,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,4,4,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,4,4,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,4,4,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1680,1600,4,4,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1690,1600,4,4,NA,Obwalden,Obwalden,Switzerland,NA,NA,Bader (1945)
NA,1480,1400,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1490,1400,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1500,1500,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1510,1500,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1520,1500,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1530,1500,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1540,1500,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1550,1500,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1560,1500,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1570,1500,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1580,1500,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1590,1500,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1600,1600,2,2,NA,NA,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1600,1600,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1610,1600,2,2,NA,NA,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1610,1600,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1620,1600,2,2,NA,NA,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1620,1600,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1630,1600,2,2,NA,NA,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1630,1600,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,2,2,NA,NA,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,1,1,NA,NA,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,1,1,NA,NA,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,1,1,NA,NA,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1680,1600,1,1,NA,NA,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1680,1600,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
1695,1690,1600,3,3,NA,See-Gaster,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
1696,1690,1600,2,0,NA,See-Gaster,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1690,1600,1,1,NA,NA,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1690,1600,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1700,1700,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1710,1700,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1720,1700,1,0,NA,Toggenburg,Sankt Gallen,Switzerland,NA,NA,Bader (1945)
NA,1550,1500,1,1,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1560,1500,1,1,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1570,1500,1,1,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1580,1500,1,1,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1590,1500,1,1,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1600,1600,6,4,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1610,1600,6,4,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1620,1600,6,4,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1630,1600,6,4,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,6,4,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,2,1,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,2,1,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,2,1,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1680,1600,2,1,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1690,1600,2,1,NA,NA,Schwyz,Switzerland,NA,NA,Bader (1945)
NA,1440,1400,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1450,1400,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1460,1400,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1470,1400,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1480,1400,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1490,1400,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1500,1500,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1510,1500,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1520,1500,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1530,1500,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1550,1500,20,9,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1560,1500,20,9,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1570,1500,20,9,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1580,1500,20,9,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1590,1500,20,9,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1600,1600,4,2,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1610,1600,4,2,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1620,1600,4,2,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1630,1600,4,2,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,4,2,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,4,2,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1680,1600,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1690,1600,1,0,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1700,1700,2,1,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1710,1700,2,1,NA,NA,Solothurn,Switzerland,NA,NA,Bader (1945)
NA,1450,1400,5,2,NA,NA,Thurgau,Switzerland,NA,NA,Bader (1945)
NA,1450,1400,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
1455,1450,1400,1,1,NA,Locarno,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1460,1400,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1470,1400,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1480,1400,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1480,1400,2,2,NA,Lugano,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1490,1400,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1500,1500,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1510,1500,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
1514,1510,1500,3,0,NA,Vallemaggia,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1520,1500,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1530,1500,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1540,1500,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1550,1500,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1550,1500,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1560,1500,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1560,1500,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1570,1500,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1570,1500,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1580,1500,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1580,1500,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1590,1500,6,3,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1590,1500,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1600,1600,1,0,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1600,1600,26,11,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1610,1600,1,0,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1610,1600,26,11,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1620,1600,1,0,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
1626,1620,1600,3,3,NA,Locarno,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1620,1600,26,11,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1630,1600,1,0,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1630,1600,26,11,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,1,0,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,1,0,NA,Locarno,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,26,11,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,1,0,NA,Leventina,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,1,0,NA,Locarno,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
1678,1670,1600,1,1,NA,Vallemaggia,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
1680,1680,1600,1,0,NA,Vallemaggia,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1680,1600,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1690,1600,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1700,1700,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1710,1700,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1720,1700,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1730,1700,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
NA,1740,1700,1,1,NA,Riviera,Ticino,Switzerland,NA,NA,Bader (1945)
1454,1450,1400,2,1,NA,Uri,Uri,Switzerland,NA,NA,Bader (1945)
1459,1450,1400,1,1,NA,Uri,Uri,Switzerland,NA,NA,Bader (1945)
1565,1560,1500,2,1,NA,Uri,Uri,Switzerland,NA,NA,Bader (1945)
1666,1660,1600,1,0,NA,Uri,Uri,Switzerland,NA,NA,Bader (1945)
NA,1400,1400,142,40,NA,NA,Valais,Switzerland,NA,NA,Bader (1945)
NA,1410,1400,142,40,NA,NA,Valais,Switzerland,NA,NA,Bader (1945)
NA,1420,1400,142,40,NA,NA,Valais,Switzerland,NA,NA,Bader (1945)
NA,1430,1400,142,40,NA,NA,Valais,Switzerland,NA,NA,Bader (1945)
NA,1440,1400,142,40,NA,NA,Valais,Switzerland,NA,NA,Bader (1945)
1448,1440,1400,2,0,NA,NA,Vaud,Switzerland,NA,NA,Bader (1945)
NA,1590,1500,311,311,NA,NA,Vaud,Switzerland,NA,NA,Bader (1945)
NA,1600,1600,240,240,NA,NA,Vaud,Switzerland,NA,NA,Bader (1945)
NA,1610,1600,500,500,NA,NA,Vaud,Switzerland,NA,NA,Bader (1945)
NA,1620,1600,500,500,NA,NA,Vaud,Switzerland,NA,NA,Bader (1945)
NA,1630,1600,500,500,NA,NA,Vaud,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,500,500,NA,NA,Vaud,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,500,500,NA,NA,Vaud,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,160,160,NA,NA,Vaud,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,160,160,NA,NA,Vaud,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,3,3,NA,Zug,Zug,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,3,3,NA,Zug,Zug,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,3,3,NA,Zug,Zug,Switzerland,NA,NA,Bader (1945)
NA,1680,1600,3,3,NA,Zug,Zug,Switzerland,NA,NA,Bader (1945)
NA,1690,1600,3,3,NA,Zug,Zug,Switzerland,NA,NA,Bader (1945)
1737,1730,1700,9,7,NA,Zug,Zug,Switzerland,NA,NA,Bader (1945)
NA,1450,1400,1,0,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1460,1400,1,0,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1470,1400,1,0,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1480,1400,1,0,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1490,1400,1,0,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1500,1500,7,2,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1510,1500,7,2,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1520,1500,7,2,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1530,1500,7,2,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1540,1500,16,6,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1550,1500,16,6,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1560,1500,16,6,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1570,1500,16,6,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1580,1500,16,6,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1590,1500,16,6,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1600,1600,14,6,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1610,1600,14,6,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1620,1600,14,6,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1630,1600,9,2,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1640,1600,9,2,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1650,1600,9,2,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1660,1600,4,0,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1670,1600,4,0,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1680,1600,4,0,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
NA,1690,1600,4,0,NA,NA,Zurich,Switzerland,NA,NA,Bader (1945)
1500,1500,1500,2,NA,Isny im Allgau,Freiburg,Baden-Wurttemberg,Germany,10.042,47.695,Behringer (1987)
1578,1570,1500,1,NA,Isny im Allgau,Freiburg,Baden-Wurttemberg,Germany,10.042,47.695,Behringer (1987)
1590,1590,1500,6,6,Erolzheim,Freiburg,Baden-Wurttemberg,Germany,10.0708,48.0917,Behringer (1987)
1630,1630,1600,1,NA,Heidelberg,Freiburg,Baden-Wurttemberg,Germany,8.67243,49.3988,Behringer (1987)
1640,1640,1600,1,NA,Heidelberg,Freiburg,Baden-Wurttemberg,Germany,8.67243,49.3988,Behringer (1987)
1343,1340,1300,1,NA,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1349,1340,1300,1,NA,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1371,1370,1300,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1379,1370,1300,1,NA,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1381,1380,1300,1,NA,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1386,1380,1300,1,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1386,1380,1300,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1392,1390,1300,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1401,1400,1400,2,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1415,1410,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1416,1410,1400,1,NA,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1417,1410,1400,1,NA,Landshut,Mittelfranken,Bayern,Germany,12.1469,48.5442,Behringer (1987)
1420,1420,1400,1,NA,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1421,1420,1400,1,NA,Kempten,Mittelfranken,Bayern,Germany,10.3158,47.7286,Behringer (1987)
1427,1420,1400,1,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1430,1430,1400,1,NA,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1431,1430,1400,1,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1435,1430,1400,1,1,Straubing,Mittelfranken,Bayern,Germany,12.5802,48.8777,Behringer (1987)
1436,1430,1400,2,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1437,1430,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1445,1440,1400,2,2,Lindau,Mittelfranken,Bayern,Germany,9.67893,47.5798,Behringer (1987)
1450,1450,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1453,1450,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1454,1450,1400,2,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1460,1460,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1460,1460,1400,1,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1467,1460,1400,1,1,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1469,1460,1400,1,NA,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1469,1460,1400,1,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1466,1460,1400,2,0,Aschau,Mittelfranken,Bayern,Germany,12.3225,47.7771,Behringer (1987)
1470,1470,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1471,1470,1400,1,NA,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1472,1470,1400,1,NA,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1477,1470,1400,1,NA,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1478,1470,1400,1,NA,Markt Schwaben,Mittelfranken,Bayern,Germany,11.863,48.1909,Behringer (1987)
1478,1470,1400,1,NA,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1478,1470,1400,1,NA,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1480,1480,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1483,1480,1400,1,NA,Dingolfing,Mittelfranken,Bayern,Germany,12.4852,48.6435,Behringer (1987)
1484,1480,1400,1,NA,Unterthingau,Mittelfranken,Bayern,Germany,10.5058,47.7713,Behringer (1987)
1484,1480,1400,1,NA,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1485,1480,1400,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
